seat_id,x,y,z
right_seats.945,63.3498,79.0513,13.477
left_seats.946,62.8777,-9.6293,16.7598
right_seats.946,63.3498,79.8362,13.8873
left_seats.947,63.3498,-2.5649,13.0666
right_seats.947,63.3498,80.6211,14.2977
left_seats.948,63.3498,-3.3498,13.477
right_seats.948,63.3498,81.4061,14.708
left_seats.949,63.3498,-4.1348,13.8873
right_seats.949,63.3498,82.191,15.1184
left_seats.950,63.3498,-4.9197,14.2977
right_seats.950,63.3498,82.9759,15.5287
left_seats.951,63.3498,-5.7046,14.708
right_seats.951,63.3498,83.7609,15.9391
left_seats.952,63.3498,-6.4896,15.1184
right_seats.952,63.3498,84.5458,16.3494
left_seats.953,63.3498,-7.2745,15.5287
right_seats.953,63.3498,85.3307,16.7598
left_seats.954,63.3498,-8.0594,15.9391
right_seats.954,63.8219,78.2663,13.0666
left_seats.955,63.3498,-8.8444,16.3494
right_seats.955,63.8219,79.0513,13.477
left_seats.956,63.3498,-9.6293,16.7598
right_seats.956,63.8219,79.8362,13.8873
left_seats.957,63.8219,-2.5649,13.0666
right_seats.957,63.8219,80.6211,14.2977
left_seats.958,63.8219,-3.3498,13.477
right_seats.958,63.8219,81.4061,14.708
left_seats.959,63.8219,-4.1348,13.8873
right_seats.959,63.8219,82.191,15.1184
left_seats.960,63.8219,-4.9197,14.2977
right_seats.960,63.8219,82.9759,15.5287
left_seats.961,63.8219,-5.7046,14.708
right_seats.961,63.8219,83.7609,15.9391
left_seats.962,63.8219,-6.4896,15.1184
right_seats.962,63.8219,84.5458,16.3494
left_seats.963,63.8219,-7.2745,15.5287
right_seats.963,63.8219,85.3307,16.7598
left_seats.964,63.8219,-8.0594,15.9391
right_seats.964,64.294,78.2663,13.0666
left_seats.965,63.8219,-8.8444,16.3494
right_seats.965,64.294,79.0513,13.477
left_seats.966,63.8219,-9.6293,16.7598
right_seats.966,64.294,79.8362,13.8873
left_seats.967,64.294,-2.5649,13.0666
right_seats.967,64.294,80.6211,14.2977
left_seats.968,64.294,-3.3498,13.477
right_seats.968,64.294,81.4061,14.708
left_seats.969,64.294,-4.1348,13.8873
right_seats.969,64.294,82.191,15.1184
left_seats.970,64.294,-4.9197,14.2977
right_seats.970,64.294,82.9759,15.5287
left_seats.971,64.294,-5.7046,14.708
right_seats.971,64.294,83.7609,15.9391
left_seats.972,64.294,-6.4896,15.1184
right_seats.972,64.294,84.5458,16.3494
left_seats.973,64.294,-7.2745,15.5287
right_seats.973,64.294,85.3307,16.7598
left_seats.974,64.294,-8.0594,15.9391
right_seats.974,64.7661,78.2663,13.0666
left_seats.975,64.294,-8.8444,16.3494
right_seats.975,64.7661,79.0513,13.477
left_seats.976,64.294,-9.6293,16.7598
right_seats.976,64.7661,79.8362,13.8873
left_seats.977,64.7661,-2.5649,13.0666
right_seats.977,64.7661,80.6211,14.2977
left_seats.978,64.7661,-3.3498,13.477
right_seats.978,64.7661,81.4061,14.708
left_seats.979,64.7661,-4.1348,13.8873
right_seats.979,64.7661,82.191,15.1184
left_seats.980,64.7661,-4.9197,14.2977
right_seats.980,64.7661,82.9759,15.5287
left_seats.981,64.7661,-5.7046,14.708
right_seats.981,64.7661,83.7609,15.9391
left_seats.982,64.7661,-6.4896,15.1184
right_seats.982,64.7661,84.5458,16.3494
left_seats.983,64.7661,-7.2745,15.5287
right_seats.983,64.7661,85.3307,16.7598
left_seats.984,64.7661,-8.0594,15.9391
right_seats.984,65.2382,78.2663,13.0666
left_seats.985,64.7661,-8.8444,16.3494
right_seats.985,65.2382,79.0513,13.477
left_seats.986,64.7661,-9.6293,16.7598
right_seats.986,65.2382,79.8362,13.8873
left_seats.987,65.2382,-2.5649,13.0666
right_seats.987,65.2382,80.6211,14.2977
left_seats.988,65.2382,-3.3498,13.477
right_seats.988,65.2382,81.4061,14.708
left_seats.989,65.2382,-4.1348,13.8873
right_seats.989,65.2382,82.191,15.1184
left_seats.990,65.2382,-4.9197,14.2977
right_seats.990,65.2382,82.9759,15.5287
left_seats.991,65.2382,-5.7046,14.708
right_seats.991,65.2382,83.7609,15.9391
left_seats.992,65.2382,-6.4896,15.1184
right_seats.992,65.2382,84.5458,16.3494
left_seats.993,65.2382,-7.2745,15.5287
right_seats.993,65.2382,85.3307,16.7598
left_seats.994,65.2382,-8.0594,15.9391
right_seats.994,65.7103,78.2663,13.0666
left_seats.995,65.2382,-8.8444,16.3494
right_seats.995,65.7103,79.0513,13.477
left_seats.996,65.2382,-9.6293,16.7598
right_seats.996,65.7103,79.8362,13.8873
left_seats.997,65.7103,-2.5649,13.0666
right_seats.997,65.7103,80.6211,14.2977
left_seats.998,65.7103,-3.3498,13.477
right_seats.998,65.7103,81.4061,14.708
left_seats.999,65.7103,-4.1348,13.8873
right_seats.999,65.7103,82.191,15.1184
left_seats.1000,65.7103,-4.9197,14.2977
right_seats.1000,65.7103,82.9759,15.5287
left_seats.1001,65.7103,-5.7046,14.708
right_seats.1001,65.7103,83.7609,15.9391
left_seats.1002,65.7103,-6.4896,15.1184
right_seats.1002,65.7103,84.5458,16.3494
left_seats.1003,65.7103,-7.2745,15.5287
right_seats.1003,65.7103,85.3307,16.7598
left_seats.1004,65.7103,-8.0594,15.9391
right_seats.1004,66.1823,78.2663,13.0666
left_seats.1005,65.7103,-8.8444,16.3494
right_seats.1005,66.1823,79.0513,13.477
left_seats.1006,65.7103,-9.6293,16.7598
right_seats.1006,66.1823,79.8362,13.8873
left_seats.1007,66.1824,-2.5649,13.0666
right_seats.1007,66.1823,80.6211,14.2977
left_seats.1008,66.1824,-3.3498,13.477
right_seats.1008,66.1823,81.4061,14.708
left_seats.1009,66.1824,-4.1348,13.8873
right_seats.1009,66.1823,82.191,15.1184
left_seats.1010,66.1824,-4.9197,14.2977
right_seats.1010,66.1823,82.9759,15.5287
left_seats.1011,66.1824,-5.7046,14.708
right_seats.1011,66.1823,83.7609,15.9391
left_seats.1012,66.1824,-6.4896,15.1184
right_seats.1012,66.1823,84.5458,16.3494
left_seats.1013,66.1824,-7.2745,15.5287
right_seats.1013,66.1823,85.3307,16.7598
left_seats.1014,66.1824,-8.0594,15.9391
right_seats.1014,66.6544,78.2663,13.0666
left_seats.1015,66.1824,-8.8444,16.3494
right_seats.1015,66.6544,79.0513,13.477
left_seats.1016,66.1824,-9.6293,16.7598
right_seats.1016,66.6544,79.8362,13.8873
left_seats.1017,66.6544,-2.5649,13.0666
right_seats.1017,66.6544,80.6211,14.2977
left_seats.1018,66.6544,-3.3498,13.477
right_seats.1018,66.6544,81.4061,14.708
left_seats.1019,66.6544,-4.1348,13.8873
right_seats.1019,66.6544,82.191,15.1184
left_seats.1020,66.6544,-4.9197,14.2977
right_seats.1020,66.6544,82.9759,15.5287
left_seats.1021,66.6544,-5.7046,14.708
right_seats.1021,66.6544,83.7609,15.9391
left_seats.1022,66.6544,-6.4896,15.1184
right_seats.1022,66.6544,84.5458,16.3494
left_seats.1023,66.6544,-7.2745,15.5287
right_seats.1023,66.6544,85.3307,16.7598
left_seats.1024,66.6544,-8.0594,15.9391
right_seats.1024,67.1265,78.2663,13.0666
left_seats.1025,66.6544,-8.8444,16.3494
right_seats.1025,67.1265,79.0513,13.477
left_seats.1026,66.6544,-9.6293,16.7598
right_seats.1026,67.1265,79.8362,13.8873
left_seats.1027,67.1265,-2.5649,13.0666
right_seats.1027,67.1265,80.6211,14.2977
left_seats.1028,67.1265,-3.3498,13.477
right_seats.1028,67.1265,81.4061,14.708
left_seats.1029,67.1265,-4.1348,13.8873
right_seats.1029,67.1265,82.191,15.1184
left_seats.1030,67.1265,-4.9197,14.2977
right_seats.1030,67.1265,82.9759,15.5287
left_seats.1031,67.1265,-5.7046,14.708
right_seats.1031,67.1265,83.7609,15.9391
left_seats.1032,67.1265,-6.4896,15.1184
right_seats.1032,67.1265,84.5458,16.3494
left_seats.1033,67.1265,-7.2745,15.5287
right_seats.1033,67.1265,85.3307,16.7598
left_seats.1034,67.1265,-8.0594,15.9391
right_seats.1034,67.5986,78.2663,13.0666
left_seats.1035,67.1265,-8.8444,16.3494
right_seats.1035,67.5986,79.0513,13.477
left_seats.1036,67.1265,-9.6293,16.7598
right_seats.1036,67.5986,79.8362,13.8873
left_seats.1037,67.5986,-2.5649,13.0666
right_seats.1037,67.5986,80.6211,14.2977
left_seats.1038,67.5986,-3.3498,13.477
right_seats.1038,67.5986,81.4061,14.708
left_seats.1039,67.5986,-4.1348,13.8873
right_seats.1039,67.5986,82.191,15.1184
left_seats.1040,67.5986,-4.9197,14.2977
right_seats.1040,67.5986,82.9759,15.5287
left_seats.1041,67.5986,-5.7046,14.708
right_seats.1041,67.5986,83.7609,15.9391
left_seats.1042,67.5986,-6.4896,15.1184
right_seats.1042,67.5986,84.5458,16.3494
left_seats.1043,67.5986,-7.2745,15.5287
right_seats.1043,67.5986,85.3307,16.7598
left_seats.1044,67.5986,-8.0594,15.9391
right_seats.1044,68.0707,78.2663,13.0666
left_seats.1045,67.5986,-8.8444,16.3494
right_seats.1045,68.0707,79.0513,13.477
left_seats.1046,67.5986,-9.6293,16.7598
right_seats.1046,68.0707,79.8362,13.8873
left_seats.1047,68.0707,-2.5649,13.0666
right_seats.1047,68.0707,80.6211,14.2977
left_seats.1048,68.0707,-3.3498,13.477
right_seats.1048,68.0707,81.4061,14.708
left_seats.1049,68.0707,-4.1348,13.8873
right_seats.1049,68.0707,82.191,15.1184
left_seats.1050,68.0707,-4.9197,14.2977
right_seats.1050,68.0707,82.9759,15.5287
left_seats.1051,68.0707,-5.7046,14.708
right_seats.1051,68.0707,83.7609,15.9391
left_seats.1052,68.0707,-6.4896,15.1184
right_seats.1052,68.0707,84.5458,16.3494
left_seats.1053,68.0707,-7.2745,15.5287
right_seats.1053,68.0707,85.3307,16.7598
left_seats.1054,68.0707,-8.0594,15.9391
right_seats.1054,68.5428,78.2663,13.0666
left_seats.1055,68.0707,-8.8444,16.3494
right_seats.1055,68.5428,79.0513,13.477
left_seats.1056,68.0707,-9.6293,16.7598
right_seats.1056,68.5428,79.8362,13.8873
left_seats.1057,68.5428,-2.5649,13.0666
right_seats.1057,68.5428,80.6211,14.2977
left_seats.1058,68.5428,-3.3498,13.477
right_seats.1058,68.5428,81.4061,14.708
left_seats.1059,68.5428,-4.1348,13.8873
right_seats.1059,68.5428,82.191,15.1184
left_seats.1060,68.5428,-4.9197,14.2977
right_seats.1060,68.5428,82.9759,15.5287
left_seats.1061,68.5428,-5.7046,14.708
right_seats.1061,68.5428,83.7609,15.9391
left_seats.1062,68.5428,-6.4896,15.1184
right_seats.1062,68.5428,84.5458,16.3494
left_seats.1063,68.5428,-7.2745,15.5287
right_seats.1063,68.5428,85.3307,16.7598
left_seats.1064,68.5428,-8.0594,15.9391
right_seats.1064,69.0149,78.2663,13.0666
left_seats.1065,68.5428,-8.8444,16.3494
right_seats.1065,69.0149,79.0513,13.477
left_seats.1066,68.5428,-9.6293,16.7598
right_seats.1066,69.0149,79.8362,13.8873
left_seats.1067,69.0149,-2.5649,13.0666
right_seats.1067,69.0149,80.6211,14.2977
left_seats.1068,69.0149,-3.3498,13.477
right_seats.1068,69.0149,81.4061,14.708
left_seats.1069,69.0149,-4.1348,13.8873
right_seats.1069,69.0149,82.191,15.1184
left_seats.1070,69.0149,-4.9197,14.2977
right_seats.1070,69.0149,82.9759,15.5287
left_seats.1071,69.0149,-5.7046,14.708
right_seats.1071,69.0149,83.7609,15.9391
left_seats.1072,69.0149,-6.4896,15.1184
right_seats.1072,69.0149,84.5458,16.3494
left_seats.1073,69.0149,-7.2745,15.5287
right_seats.1073,69.0149,85.3307,16.7598
left_seats.1074,69.0149,-8.0594,15.9391
right_seats.1074,69.487,78.2663,13.0666
left_seats.1075,69.0149,-8.8444,16.3494
right_seats.1075,69.487,79.0513,13.477
left_seats.1076,69.0149,-9.6293,16.7598
right_seats.1076,69.487,79.8362,13.8873
left_seats.1077,69.487,-2.5649,13.0666
right_seats.1077,69.487,80.6211,14.2977
left_seats.1078,69.487,-3.3498,13.477
right_seats.1078,69.487,81.4061,14.708
left_seats.1079,69.487,-4.1348,13.8873
right_seats.1079,69.487,82.191,15.1184
left_seats.1080,69.487,-4.9197,14.2977
right_seats.1080,69.487,82.9759,15.5287
left_seats.1081,69.487,-5.7046,14.708
right_seats.1081,69.487,83.7609,15.9391
left_seats.1082,69.487,-6.4896,15.1184
right_seats.1082,69.487,84.5458,16.3494
left_seats.1083,69.487,-7.2745,15.5287
right_seats.1083,69.487,85.3307,16.7598
left_seats.1084,69.487,-8.0594,15.9391
right_seats.1084,69.959,78.2663,13.0666
left_seats.1085,69.487,-8.8444,16.3494
right_seats.1085,69.959,79.0513,13.477
left_seats.1086,69.487,-9.6293,16.7598
right_seats.1086,69.959,79.8362,13.8873
left_seats.1087,69.9591,-2.5649,13.0666
right_seats.1087,69.959,80.6211,14.2977
left_seats.1088,69.9591,-3.3498,13.477
right_seats.1088,69.959,81.4061,14.708
left_seats.1089,69.9591,-4.1348,13.8873
right_seats.1089,69.959,82.191,15.1184
left_seats.1090,69.9591,-4.9197,14.2977
right_seats.1090,69.959,82.9759,15.5287
left_seats.1091,69.9591,-5.7046,14.708
right_seats.1091,69.959,83.7609,15.9391
left_seats.1092,69.9591,-6.4896,15.1184
right_seats.1092,69.959,84.5458,16.3494
left_seats.1093,69.9591,-7.2745,15.5287
right_seats.1093,69.959,85.3307,16.7598
left_seats.1094,69.9591,-8.0594,15.9391
right_seats.1094,70.4311,78.2663,13.0666
left_seats.1095,69.9591,-8.8444,16.3494
right_seats.1095,70.4311,79.0513,13.477
left_seats.1096,69.9591,-9.6293,16.7598
right_seats.1096,70.4311,79.8362,13.8873
left_seats.1097,70.4312,-2.5649,13.0666
right_seats.1097,70.4311,80.6211,14.2977
left_seats.1098,70.4312,-3.3498,13.477
right_seats.1098,70.4311,81.4061,14.708
left_seats.1099,70.4312,-4.1348,13.8873
right_seats.1099,70.4311,82.191,15.1184
left_seats.1100,70.4312,-4.9197,14.2977
right_seats.1100,70.4311,82.9759,15.5287
left_seats.1101,70.4312,-5.7046,14.708
right_seats.1101,70.4311,83.7609,15.9391
left_seats.1102,70.4312,-6.4896,15.1184
right_seats.1102,70.4311,84.5458,16.3494
left_seats.1103,70.4312,-7.2745,15.5287
right_seats.1103,70.4311,85.3307,16.7598
left_seats.1104,70.4312,-8.0594,15.9391
right_seats.1104,70.9032,82.9759,15.5287
left_seats.1105,70.4312,-8.074,16.3494
right_seats.1105,70.9032,83.7609,15.9391
left_seats.1106,70.4312,-8.8444,16.3494
right_seats.1106,70.9032,84.5458,16.3494
left_seats.1107,70.4312,-9.6293,16.7598
right_seats.1107,70.9032,85.3307,16.7598
left_seats.1108,70.9032,-7.2745,15.5287
right_seats.1108,71.3753,82.9759,15.5287
left_seats.1109,70.9032,-8.0594,15.9391
right_seats.1109,71.3753,83.7609,15.9391
left_seats.1110,70.9032,-8.8444,16.3494
right_seats.1110,71.3753,84.5458,16.3494
left_seats.1111,70.9032,-9.6293,16.7598
right_seats.1111,71.3753,85.3307,16.7598
left_seats.1112,71.3753,-7.2745,15.5287
right_seats.1112,71.8474,82.9759,15.5287
left_seats.1113,71.3753,-8.0594,15.9391
right_seats.1113,71.8474,83.7609,15.9391
left_seats.1114,71.3753,-8.8444,16.3494
right_seats.1114,71.8474,84.5458,16.3494
left_seats.1115,71.3753,-9.6293,16.7598
right_seats.1115,71.8474,85.3307,16.7598
left_seats.1116,71.8474,-7.2745,15.5287
right_seats.1116,72.3195,82.9759,15.5287
left_seats.1117,71.8474,-8.0594,15.9391
right_seats.1117,72.3195,83.7609,15.9391
left_seats.1118,71.8474,-8.8444,16.3494
right_seats.1118,72.3195,84.5458,16.3494
left_seats.1119,71.8474,-9.6293,16.7598
right_seats.1119,72.3195,85.3307,16.7598
left_seats.1120,72.3195,-7.2745,15.5287
right_seats.1120,72.7916,82.9759,15.5287
left_seats.1121,72.3195,-8.0594,15.9391
right_seats.1121,72.7916,83.7609,15.9391
left_seats.1122,72.3195,-8.8444,16.3494
right_seats.1122,72.7916,84.5458,16.3494
left_seats.1123,72.3195,-9.6293,16.7598
right_seats.1123,72.7916,85.3307,16.7598
left_seats.1124,72.7916,-7.2745,15.5287
right_seats.1124,73.2637,82.9759,15.5287
left_seats.1125,72.7916,-8.0594,15.9391
right_seats.1125,73.2637,83.7609,15.9391
left_seats.1126,72.7916,-8.8444,16.3494
right_seats.1126,73.2637,84.5458,16.3494
left_seats.1127,72.7916,-9.6293,16.7598
right_seats.1127,73.2637,85.3307,16.7598
left_seats.1128,73.2637,-7.2745,15.5287
right_seats.1128,73.7357,82.9759,15.5287
left_seats.1129,73.2637,-8.0594,15.9391
right_seats.1129,73.7357,83.7609,15.9391
left_seats.1130,73.2637,-8.8444,16.3494
right_seats.1130,73.7357,84.5458,16.3494
left_seats.1131,73.2637,-9.6293,16.7598
right_seats.1131,73.7357,85.3307,16.7598
left_seats.1132,73.7358,-7.2745,15.5287
right_seats.1132,74.2078,82.9759,15.5287
left_seats.1133,73.7358,-8.0594,15.9391
right_seats.1133,74.2078,83.7609,15.9391
left_seats.1134,73.7358,-8.8444,16.3494
right_seats.1134,74.2078,84.5458,16.3494
left_seats.1135,73.7358,-9.6293,16.7598
right_seats.1135,74.2078,85.3307,16.7598
left_seats.1136,74.2079,-7.2745,15.5287
right_seats.1136,74.6799,82.9759,15.5287
left_seats.1137,74.2079,-8.0594,15.9391
right_seats.1137,74.6799,83.7609,15.9391
left_seats.1138,74.2079,-8.8444,16.3494
right_seats.1138,74.6799,84.5458,16.3494
left_seats.1139,74.2079,-9.6293,16.7598
right_seats.1139,74.6799,85.3307,16.7598
left_seats.1140,74.6799,-7.2745,15.5287
right_seats.1140,76.5683,78.2663,13.0666
left_seats.1141,74.6799,-8.0594,15.9391
right_seats.1141,76.5683,79.0513,13.477
left_seats.1142,74.6799,-8.8444,16.3494
right_seats.1142,76.5683,79.8362,13.8873
left_seats.1143,74.6799,-9.6293,16.7598
right_seats.1143,76.5683,80.6211,14.2977
left_seats.1144,76.5683,-2.5649,13.0666
right_seats.1144,76.5683,81.4061,14.708
left_seats.1145,76.5683,-3.3498,13.477
right_seats.1145,76.5683,82.191,15.1184
left_seats.1146,76.5683,-4.1348,13.8873
right_seats.1146,76.5683,82.9759,15.5287
left_seats.1147,76.5683,-4.9197,14.2977
right_seats.1147,76.5683,83.7609,15.9391
left_seats.1148,76.5683,-5.7046,14.708
right_seats.1148,76.5683,84.5458,16.3494
left_seats.1149,76.5683,-6.4896,15.1184
right_seats.1149,76.5683,85.3307,16.7598
left_seats.1150,76.5683,-7.2745,15.5287
right_seats.1150,77.0404,78.2663,13.0666
left_seats.1151,76.5683,-8.0594,15.9391
right_seats.1151,77.0404,79.0513,13.477
left_seats.1152,76.5683,-8.8444,16.3494
right_seats.1152,77.0404,79.8362,13.8873
left_seats.1153,76.5683,-9.6293,16.7598
right_seats.1153,77.0404,80.6211,14.2977
left_seats.1154,77.0404,-2.5649,13.0666
right_seats.1154,77.0404,81.4061,14.708
left_seats.1155,77.0404,-3.3498,13.477
right_seats.1155,77.0404,82.191,15.1184
left_seats.1156,77.0404,-4.1348,13.8873
right_seats.1156,77.0404,82.9759,15.5287
left_seats.1157,77.0404,-4.9197,14.2977
right_seats.1157,77.0404,83.7609,15.9391
left_seats.1158,77.0404,-5.7046,14.708
right_seats.1158,77.0404,84.5458,16.3494
left_seats.1159,77.0404,-6.4896,15.1184
right_seats.1159,77.0404,85.3307,16.7598
left_seats.1160,77.0404,-7.2745,15.5287
right_seats.1160,77.5125,78.2663,13.0666
left_seats.1161,77.0404,-8.0594,15.9391
right_seats.1161,77.5125,79.0513,13.477
left_seats.1162,77.0404,-8.8444,16.3494
right_seats.1162,77.5125,79.8362,13.8873
left_seats.1163,77.0404,-9.6293,16.7598
right_seats.1163,77.5125,80.6211,14.2977
left_seats.1164,77.5125,-2.5649,13.0666
right_seats.1164,77.5125,81.4061,14.708
left_seats.1165,77.5125,-3.3498,13.477
right_seats.1165,77.5125,82.191,15.1184
left_seats.1166,77.5125,-4.1348,13.8873
right_seats.1166,77.5125,82.9759,15.5287
left_seats.1167,77.5125,-4.9197,14.2977
right_seats.1167,77.5125,83.7609,15.9391
left_seats.1168,77.5125,-5.7046,14.708
right_seats.1168,77.5125,84.5458,16.3494
left_seats.1169,77.5125,-6.4896,15.1184
right_seats.1169,77.5125,85.3307,16.7598
left_seats.1170,77.5125,-7.2745,15.5287
right_seats.1170,77.9845,78.2663,13.0666
left_seats.1171,77.5125,-8.0594,15.9391
right_seats.1171,77.9845,79.0513,13.477
left_seats.1172,77.5125,-8.8444,16.3494
right_seats.1172,77.9845,79.8362,13.8873
left_seats.1173,77.5125,-9.6293,16.7598
right_seats.1173,77.9845,80.6211,14.2977
left_seats.1174,77.9846,-2.5649,13.0666
right_seats.1174,77.9845,81.4061,14.708
left_seats.1175,77.9846,-3.3498,13.477
right_seats.1175,77.9845,82.191,15.1184
left_seats.1176,77.9846,-4.1348,13.8873
right_seats.1176,77.9845,82.9759,15.5287
left_seats.1177,77.9846,-4.9197,14.2977
right_seats.1177,77.9845,83.7609,15.9391
left_seats.1178,77.9846,-5.7046,14.708
right_seats.1178,77.9845,84.5458,16.3494
left_seats.1179,77.9846,-6.4896,15.1184
right_seats.1179,77.9845,85.3307,16.7598
left_seats.1180,77.9846,-7.2745,15.5287
right_seats.1180,78.4566,78.2663,13.0666
left_seats.1181,77.9846,-8.0594,15.9391
right_seats.1181,78.4566,79.0513,13.477
left_seats.1182,77.9846,-8.8444,16.3494
right_seats.1182,78.4566,79.8362,13.8873
left_seats.1183,77.9846,-9.6293,16.7598
right_seats.1183,78.4566,80.6211,14.2977
left_seats.1184,78.4566,-2.5649,13.0666
right_seats.1184,78.4566,81.4061,14.708
left_seats.1185,78.4566,-3.3498,13.477
right_seats.1185,78.4566,82.191,15.1184
left_seats.1186,78.4566,-4.1348,13.8873
right_seats.1186,78.4566,82.9759,15.5287
left_seats.1187,78.4566,-4.9197,14.2977
right_seats.1187,78.4566,83.7609,15.9391
left_seats.1188,78.4566,-5.7046,14.708
right_seats.1188,78.4566,84.5458,16.3494
left_seats.1189,78.4566,-6.4896,15.1184
right_seats.1189,78.4566,85.3307,16.7598
left_seats.1190,78.4566,-7.2745,15.5287
right_seats.1190,78.9287,78.2663,13.0666
left_seats.1191,78.4566,-8.0594,15.9391
right_seats.1191,78.9287,79.0513,13.477
left_seats.1192,78.4566,-8.8444,16.3494
right_seats.1192,78.9287,79.8362,13.8873
left_seats.1193,78.4566,-9.6293,16.7598
right_seats.1193,78.9287,80.6211,14.2977
left_seats.1194,78.9287,-2.5649,13.0666
right_seats.1194,78.9287,81.4061,14.708
left_seats.1195,78.9287,-3.3498,13.477
right_seats.1195,78.9287,82.191,15.1184
left_seats.1196,78.9287,-4.1348,13.8873
right_seats.1196,78.9287,82.9759,15.5287
left_seats.1197,78.9287,-4.9197,14.2977
right_seats.1197,78.9287,83.7609,15.9391
left_seats.1198,78.9287,-5.7046,14.708
right_seats.1198,78.9287,84.5458,16.3494
left_seats.1199,78.9287,-6.4896,15.1184
right_seats.1199,78.9287,85.3307,16.7598
left_seats.1200,78.9287,-7.2745,15.5287
right_seats.1200,79.4008,78.2663,13.0666
left_seats.1201,78.9287,-8.0594,15.9391
right_seats.1201,79.4008,79.0513,13.477
left_seats.1202,78.9287,-8.8444,16.3494
right_seats.1202,79.4008,79.8362,13.8873
left_seats.1203,78.9287,-9.6293,16.7598
right_seats.1203,79.4008,80.6211,14.2977
left_seats.1204,79.4008,-2.5649,13.0666
right_seats.1204,79.4008,81.4061,14.708
left_seats.1205,79.4008,-3.3498,13.477
right_seats.1205,79.4008,82.191,15.1184
left_seats.1206,79.4008,-4.1348,13.8873
right_seats.1206,79.4008,82.9759,15.5287
left_seats.1207,79.4008,-4.9197,14.2977
right_seats.1207,79.4008,83.7609,15.9391
left_seats.1208,79.4008,-5.7046,14.708
right_seats.1208,79.4008,84.5458,16.3494
left_seats.1209,79.4008,-6.4896,15.1184
right_seats.1209,79.4008,85.3307,16.7598
left_seats.1210,79.4008,-7.2745,15.5287
right_seats.1210,79.8729,78.2663,13.0666
left_seats.1211,79.4008,-8.0594,15.9391
right_seats.1211,79.8729,79.0513,13.477
left_seats.1212,79.4008,-8.8444,16.3494
right_seats.1212,79.8729,79.8362,13.8873
left_seats.1213,79.4008,-9.6293,16.7598
right_seats.1213,79.8729,80.6211,14.2977
left_seats.1214,79.8729,-2.5649,13.0666
right_seats.1214,79.8729,81.4061,14.708
left_seats.1215,79.8729,-3.3498,13.477
right_seats.1215,79.8729,82.191,15.1184
left_seats.1216,79.8729,-4.1348,13.8873
right_seats.1216,79.8729,82.9759,15.5287
left_seats.1217,79.8729,-4.9197,14.2977
right_seats.1217,79.8729,83.7609,15.9391
left_seats.1218,79.8729,-5.7046,14.708
right_seats.1218,79.8729,84.5458,16.3494
left_seats.1219,79.8729,-6.4896,15.1184
right_seats.1219,79.8729,85.3307,16.7598
left_seats.1220,79.8729,-7.2745,15.5287
right_seats.1220,80.345,78.2663,13.0666
left_seats.1221,79.8729,-8.0594,15.9391
right_seats.1221,80.345,79.0513,13.477
left_seats.1222,79.8729,-8.8444,16.3494
right_seats.1222,80.345,79.8362,13.8873
left_seats.1223,79.8729,-9.6293,16.7598
right_seats.1223,80.345,80.6211,14.2977
left_seats.1224,80.345,-2.5649,13.0666
right_seats.1224,80.345,81.4061,14.708
left_seats.1225,80.345,-3.3498,13.477
right_seats.1225,80.345,82.191,15.1184
left_seats.1226,80.345,-4.1348,13.8873
right_seats.1226,80.345,82.9759,15.5287
left_seats.1227,80.345,-4.9197,14.2977
right_seats.1227,80.345,83.7609,15.9391
left_seats.1228,80.345,-5.7046,14.708
right_seats.1228,80.345,84.5458,16.3494
left_seats.1229,80.345,-6.4896,15.1184
right_seats.1229,80.345,85.3307,16.7598
left_seats.1230,80.345,-7.2745,15.5287
right_seats.1230,80.8171,78.2663,13.0666
left_seats.1231,80.345,-8.0594,15.9391
right_seats.1231,80.8171,79.0513,13.477
left_seats.1232,80.345,-8.8444,16.3494
right_seats.1232,80.8171,79.8362,13.8873
left_seats.1233,80.345,-9.6293,16.7598
right_seats.1233,80.8171,80.6211,14.2977
left_seats.1234,80.8171,-2.5649,13.0666
right_seats.1234,80.8171,81.4061,14.708
left_seats.1235,80.8171,-3.3498,13.477
right_seats.1235,80.8171,82.191,15.1184
left_seats.1236,80.8171,-4.1348,13.8873
right_seats.1236,80.8171,82.9759,15.5287
left_seats.1237,80.8171,-4.9197,14.2977
right_seats.1237,80.8171,83.7609,15.9391
left_seats.1238,80.8171,-5.7046,14.708
right_seats.1238,80.8171,84.5458,16.3494
left_seats.1239,80.8171,-6.4896,15.1184
right_seats.1239,80.8171,85.3307,16.7598
left_seats.1240,80.8171,-7.2745,15.5287
right_seats.1240,81.2892,78.2663,13.0666
left_seats.1241,80.8171,-8.0594,15.9391
right_seats.1241,81.2892,79.0513,13.477
left_seats.1242,80.8171,-8.8444,16.3494
right_seats.1242,81.2892,79.8362,13.8873
left_seats.1243,80.8171,-9.6293,16.7598
right_seats.1243,81.2892,80.6211,14.2977
left_seats.1244,81.2892,-2.5649,13.0666
right_seats.1244,81.2892,81.4061,14.708
left_seats.1245,81.2892,-3.3498,13.477
right_seats.1245,81.2892,82.191,15.1184
left_seats.1246,81.2892,-4.1348,13.8873
right_seats.1246,81.2892,82.9759,15.5287
left_seats.1247,81.2892,-4.9197,14.2977
right_seats.1247,81.2892,83.7609,15.9391
left_seats.1248,81.2892,-5.7046,14.708
right_seats.1248,81.2892,84.5458,16.3494
left_seats.1249,81.2892,-6.4896,15.1184
